TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
TEAD4,DGAT1,leukocytes,TEAD4 IP - K562 cells,,,
TEAD4,DGAT1,cns,TEAD4 IP - SK-N-SH cells,,,
E2F4,DGAT1,leukocytes,"E2F4 IP - GM12878 cells, E2F4 IP - K562 cells",,,
TP53,DGAT1,bone,"TP53 IP | TP53EE/RR OE, TP53 IP - Rep 1, TP53 IP | NUTL3 - SJSA-1",,,
MYBL2,DGAT1,liver,MYBL2 IP - HepG2 cells,,,
DHT,DGAT1,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
SIX5,DGAT1,stemcells,SIX5 IP - H1 cells,,,
E2F6,DGAT1,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells",,,
JUND,DGAT1,liver,JUND IP - HepG2 cells,,,
NFKB1,DGAT1,leukocytes,"NFKB1 IP - Rep 2, NFKB1 IP - Rep 1",,,
CREB1,DGAT1,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells",,,
ZNF384,DGAT1,leukocytes,ZNF384 IP - K562 cells,,,
FOSL1,DGAT1,colon,FOSL1 IP - HCT116 cells,,,
USF1,DGAT1,liver,USF1 IP - HepG2 cells,,,
YY1,DGAT1,uterus,YY1 IP - ECC1 cells,,,
SP1,DGAT1,liver,SP1 IP - HepG2 cells,,,
ZEB1,DGAT1,liver,ZEB1 IP - HepG2 cells,,,
ATF2,DGAT1,leukocytes,ATF2 IP - GM12878 cells,,,
ZBTB7A,DGAT1,uterus,ZBTB7A IP - ECC1 cells,,,
EGR1,DGAT1,leukocytes,EGR1 IP - K562 cells,,,
ATF3,DGAT1,leukocytes,"ATF3 IP - GM12878 cells, ATF3 IP - K562 cells",,,
ATF3,DGAT1,lung,ATF3 IP - A549 cells,,,
BAY082,DGAT1,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
FOXM1,DGAT1,mammarygland,"FOXM1 IP - DS005, FOXM1 IP | THSP - DS008, FOXM1 IP | THSP - DS006",,,
CEBPB,DGAT1,leukocytes,"CEBPB IP, CEBPB ChIP-Seq - K562",,,
RELA,DGAT1,mammarygland,"17BE2 | RELA ChIP-Seq - Rep 2, TNF | RELA ChIP-Seq - Rep 2, RELA ChIP-Seq - Rep 1, RELA ChIP-Seq - Rep 2, TNF | RELA ChIP-Seq - Rep 1, 17BE2 + TNF | RELA ChIP-Seq - Rep 1",,,
CTCF,DGAT1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 , CTCF IP - HSMM cells, Rep 1 ",,,
DHT,DGAT1,prostate,DHT | FOXA1 ChIP-Seq,,,
TAL1,DGAT1,leukocytes,TAL1 IP - K562 cells,,,
TNF,DGAT1,mammarygland,"TNF | RELA ChIP-Seq - Rep 2, TNF | FOXA1 ChIP-Seq - Rep 1, TNF | RELA ChIP-Seq - Rep 1, TNF | FOXA1 ChIP-Seq - Rep 2",,,
JUND,DGAT1,leukocytes,JUND IP - K562 cells,,,
TCF12,DGAT1,stemcells,TCF12 IP - H1 cells,,,
BCL3,DGAT1,leukocytes,BCL3 IP - GM12878 cells,,,
TCF3,DGAT1,leukocytes,TCF3 IP - GM12878 cells,,,
ZNF263,DGAT1,kidney,ZNF263 IP - HEK293 cells,,,
FOXA2,DGAT1,stemcells,"FOXA2 IP - ES D10, FOXA2 IP - ES D7, FOXA2 IP - ES D2, FOXA2 IP - ES D5",,,
E2F1,DGAT1,uterus,"E2F1 IP - HeLa cells, Rep 2, E2F1 IP - HeLa cells, Rep 1",,,
HOXA4,DGAT1,colon,HOXA4 IP ,,,
TCF12,DGAT1,uterus,TCF12 IP - ECC1 cells,,,
REST,DGAT1,mammarygland,REST IP - MCF7 cells,,,
HOXA6,DGAT1,colon,HOXA6 IP ,,,
NFATC1,DGAT1,leukocytes,NFATC1 IP - GM12878 cells,,,
SRF,DGAT1,mammarygland,SRF IP - MCF7 cells,,,
FOXP2,DGAT1,cns,"FOXP2 IP - PFSK-1 cells, FOXP2 IP - SK cells",,,
SMAD1,DGAT1,hspcs,SMAD1 IP - Rep 3,,,
CTCF,DGAT1,esophagus,"CTCF IP - HEEpiC cells, Rep 1 ",,,
JUND,DGAT1,colon,JUND IP - HCT116 cells,,,
CREB1,DGAT1,uterus,CREB1 IP - ECC1 cells,,,
CEBPB,DGAT1,liver,"CEBPB IP | FORSK - HepG2 cells, CEBPB ChIP-Seq - HepG2",,,
FORSK,DGAT1,liver,CEBPB IP | FORSK - HepG2 cells,,,
USF2,DGAT1,uterus,USF2 IP - HeLa cells,,,
KLF5,DGAT1,pancreas,"ELF3 IP | KLF5 KO, KLF5 IP",,,
TP53,DGAT1,leukocytes,TP53 IP - Doxo DNA damage,,,
NFYA,DGAT1,uterus,NFYA IP - HeLa cells,,,
UBTF,DGAT1,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
GTF2B,DGAT1,lung,GTF2B IP,,,
E2F6,DGAT1,uterus,E2F6 IP - HeLa cells,,,
MAX,DGAT1,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells, MAX IP - HepG2 cells",,,
REST,DGAT1,liver,"REST IP - HepG2 cells, Rep 1, REST IP - HepG2 cells, Rep 2",,,
ROSI,DGAT1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
MEF2A,DGAT1,leukocytes,MEF2A IP - GM12878 cells,,,
FOXA1,DGAT1,lung,"FOXA1 IP - A549 cells, FOXA1 IP | DEX - A549 cells",,,
FOXM1,DGAT1,leukocytes,FOXM1 IP - GM12878 cells,,,
ZNF143,DGAT1,stemcells,ZNF143 IP - H1 cells,,,
PIAS1,DGAT1,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
CEBPB,DGAT1,mammarygland,CEBPB IP - MCF7 cells,,,
CREB1,DGAT1,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP",,,
ZKSCAN1,DGAT1,uterus,ZKSCAN1 IP - HeLa cells,,,
SP1,DGAT1,colon,SP1 IP - HCT116 cells,,,
USF2,DGAT1,liver,USF2 IP - HepG2 cells,,,
THAP11,DGAT1,stemcells,"THAP11 IP - Rep 4 , THAP11 IP - Rep 5 , THAP11 IP - Rep 2 , THAP11 IP - Rep 1 , THAP11 IP - Rep 3 ",,,
GABPA,DGAT1,cns,GABPA IP - SK-N-SH cells,,,
ARID3A,DGAT1,liver,ARID3A IP - HepG2 cells,,,
TP73,DGAT1,bone,"TP73 IP - alpha isoform, Rep 1",,,
TEAD4,DGAT1,lung,TEAD4 IP - A549 cells,,,
USF2,DGAT1,leukocytes,USF2 IP - GM12878 cells,,,
ELF1,DGAT1,colon,ELF1 IP - HCT116 cells,,,
REST,DGAT1,pancreas,"REST IP - PANC1 cells, Rep 1, REST IP - Panc1 cells, Rep 3, REST IP - PANC1 cells, Rep 2",,,
RBPJ,DGAT1,leukocytes,"RBPJ IP | COMPE, RBPJ IP | COMPE - wash",,,
COMPE,DGAT1,leukocytes,"RBPJ IP | COMPE, RBPJ IP | COMPE - wash",,,
MXI1,DGAT1,uterus,MXI1 IP - HeLa cells,,,
HEY1,DGAT1,liver,HEY1 IP - HepG2 cells,,,
GTF2B,DGAT1,uterus,"GTF2B IP - Rep 2, GTF2B IP - Rep 3",,,
MAZ,DGAT1,uterus,MAZ IP - HeLa cells,,,
IRF1,DGAT1,colon,IRF1 IP ,,,
ARNT,DGAT1,kidney,ARNT IP | HIF1A OE,,,
HIF1A,DGAT1,kidney,ARNT IP | HIF1A OE,,,
CTCF,DGAT1,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0",,,
TBP,DGAT1,stemcells,TBP IP - H1 cells,,,
JUND,DGAT1,stemcells,JUND IP - H1 cells,,,
JUND,DGAT1,lung,JUND IP - A549 cells,,,
E2F6,DGAT1,lung,E2F6 IP - A549 cells,,,
GATA3,DGAT1,cns,GATA3 IP - SK-N-SH cells,,,
PBX3,DGAT1,cns,PBX3 IP - SK-N-SH cells,,,
ZNF143,DGAT1,kidney,ZNF143 IP - HEK293-T-rex,,,
MYC,DGAT1,lung,MYC IP - A549 cells,,,
BHLHE40,DGAT1,leukocytes,"BHLHE40 IP - GM12878 cells, BHLHE40 IP - K562 cells",,,
JUN,DGAT1,colon,JUN IP ,,,
HEY1,DGAT1,leukocytes,HEY1 IP - K562 cells,,,
PDX1,DGAT1,pancreas,PDX1 IP,,,
TBP,DGAT1,liver,TBP IP - HepG2 cells,,,
HIF1A,DGAT1,bone,HIF1A IP,,,
YY1,DGAT1,lung,YY1 IP - A549 cells,,,
EGR1,DGAT1,colon,EGR1 IP - HCT116 cells,,,
FOXA2,DGAT1,embryonictissue,"FOXA2 IP - Rep 2, FOXA2 IP - Rep 1",,,
SRF,DGAT1,uterus,SRF IP - ECC1 cells,,,
E2F4,DGAT1,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
ETS1,DGAT1,lung,ETS1 IP - A549 cells,,,
REST,DGAT1,stemcells,"REST IP - H1 cells, Rep 2, REST IP - H1 cells, Rep 1",,,
RUNX1,DGAT1,hspcs,RUNX1,,,
YY1,DGAT1,liver,YY1 IP - HepG2 cells,,,
TEAD4,DGAT1,stemcells,TEAD4 IP - H1 cells,,,
MYC,DGAT1,bone,"MYC IP, MYC IP",,,
CTCF,DGAT1,bone,CTCF IP - Osteoblasts ,,,
FOSL2,DGAT1,lung,FOSL2 IP - A549 cells,,,
MAZ,DGAT1,liver,MAZ IP - HepG2 cells,,,
E2F4,DGAT1,uterus,E2F4 IP - HeLa cells,,,
FOSL2,DGAT1,liver,FOSL2 IP - HepG2 cells,,,
17BE2; TNF,DGAT1,mammarygland,17BE2 + TNF | RELA ChIP-Seq - Rep 1,,,
ZNF76,DGAT1,kidney,ZNF76 IP | ZNF76 OE,,,
ROSI,DGAT1,leukocytes,ROSI | SPI1 ChIP-Seq,,,
HMGN3,DGAT1,leukocytes,HMGN3 IP - K562 cells,,,
MAX,DGAT1,colon,MAX IP - HCT116 cells,,,
GATA2,DGAT1,cns,GATA2 ChIP-Seq SH-SY5Y,,,
GTF2F1,DGAT1,stemcells,GTF2F1 IP - H1 cells,,,
TBP,DGAT1,uterus,TBP IP - HeLa cells,,,
CTCF,DGAT1,pancreas,CTCF IP,,,
FOS,DGAT1,mammarygland,"FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h",,,
MXI1,DGAT1,cns,MXI1 IP - SK-N-SH cells ,,,
THAP1,DGAT1,leukocytes,THAP1 IP - K562 cells,,,
CEBPA,DGAT1,leukocytes,CEBPA IP,,,
CTCF,DGAT1,miscellaneous,"CTCF IP - AG09319 cells, Rep 1 , CTCF IP - AG09319 cells, Rep 2 ",,,
E2F3,DGAT1,colon,E2F3 IP ,,,
FOXA2,DGAT1,lung,FOXA2 IP - A549 cells,,,
FOS,DGAT1,vasculature,FOS IP - HUVEC cells,,,
SP1,DGAT1,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells",,,
YY1,DGAT1,stemcells,YY1 IP - H1 cells,,,
REST,DGAT1,lung,REST IP - A549 cells,,,
SP1,DGAT1,lung,SP1 IP - A549 cells,,,
MAX,DGAT1,cns,MAX IP - SK-N-SH cells,,,
TBP,DGAT1,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
ZBTB7A,DGAT1,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
ATF1,DGAT1,leukocytes,ATF1 IP - K562 cells,,,
GTF2F1,DGAT1,uterus,GTF2F1 IP - HeLa cells,,,
GABPA,DGAT1,stemcells,GABPA IP - H1 cells,,,
JUND,DGAT1,vasculature,JUND IP,,,
STAT1,DGAT1,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,DGAT1,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
JUND,DGAT1,uterus,JUND IP - HeLa cells,,,
MYC,DGAT1,uterus,MYC IP - HeLa cells,,,
MXI1,DGAT1,lung,MXI1 IP - IMR cells,,,
TCF12,DGAT1,cns,TCF12 IP - SK-N-SH cells,,,
ELF1,DGAT1,lung,ELF1 IP - A549 cells,,,
MXI1,DGAT1,stemcells,MXI1 IP - H1 cells,,,
IRF4,DGAT1,leukocytes,IRF4 IP,,,
YY1,DGAT1,colon,YY1 IP - HCT116 cells,,,
SREBF1,DGAT1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
22RHC; INS,DGAT1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
FOXA1,DGAT1,pancreas,FOXA1 IP,,,
TCF7L2,DGAT1,mammarygland,TCF7L2 ChIP-Seq,,,
SRF,DGAT1,liver,SRF IP - HepG2 cells,,,
RUNX1,DGAT1,leukocytes,RUNX1 IP,,,
REST,DGAT1,colon,REST IP - HCT116 cells,,,
MYC,LCAT,leukocytes,"MYC IP | IFNA1 - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, MYC IP | IFNG - K562 cells, 6 h, MYC IP - K562 cells, Rep 2, MYC IP | IFNA1 - K562 cells, 30 min, MYC IP - K562 cells, Rep 1, MYC IP - NB4 cells",,,
IFNA1,LCAT,leukocytes,"MYC IP | IFNA1 - K562 cells, 6 h, MYC IP | IFNA1 - K562 cells, 30 min, IRF1 IP | IFNA1-13 - K562 cells, 6 h, IRF1 IP | IFNA1-13 - K562 cells, 30 min",,,
CTCF,LCAT,lung,"CTCF IP - SAEC cells, Rep 2 , CTCF IP - A549 cells , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP - WI-38 cells, Rep 2 , CTCF IP | DEX - A549 cells , CTCF IP - HPF cells, Rep 1 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - A549 cells, Rep 1 , CTCF IP - AG04450 cells, Rep 2 , CTCF IP - HPF cells, Rep 2 , CTCF IP - AG04450 cells, Rep 1 , CTCF ChIP-Seq - A549, CTCF IP - A549 cells, CTCF IP - IMR cells, CTCF IP - A549 cells, Rep 2 , CTCF IP | DEX - A549 cells, CTCF IP - NHLF cells ",,,
GABPA,LCAT,uterus,GABPA IP - HeLa cells,,,
ETS1,LCAT,leukocytes,"ETS1 IP - GM12878 cells, ETS1 IP, ETS1 IP - K562 cells",,,
JUN,LCAT,colon,JUN IP ,,,
CTCF,LCAT,leukocytes,"CTCF IP - GM12815 cells, Rep 1, CTCF IP - GM12869 cells , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM11831 cells, CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12872 cells, CTCF IP - KU812 cells, Rep 17 , CTCF IP - GM12801 cells , CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM12865 cells, Rep 3 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - K562 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - UT-7 cells, Rep 5 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - K562 cells, Rep 7 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - K562 cells, Rep 8 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - HL-60 cells, Rep 3 , CTCF IP - K562 cells, Rep 11 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM12874 cells, CTCF IP - GM12864 cells, Rep 1 , CTCF IP - GM12154 cells, Rep 1, CTCF IP - F36P cells, Rep 6 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - F36P cells, Rep 5 , CTCF IP - GM11992 cells, Rep 1, CTCF IP - HL-60 cells, Rep 7 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - GM11811 cells, Rep 2, CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - U-937 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12874 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM18526 cells, Rep 1 , CTCF IP - GM06986 cells, CTCF IP - GM19193 cells, Rep 1 , CTCF IP - K562 cells, Rep 16 , CTCF IP - F36P cells, Rep 7 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - KU812 cells, Rep 1 , CTCF IP - F36P cells, Rep 3 , CTCF IP - F36P cells, Rep 11 , CTCF IP - GM12815 cells, Rep 2, CTCF IP - HL-60 cells, Rep 2 , CTCF IP - GM11881 cells, CTCF IP - GM12866 cells , CTCF IP - F36P cells, Rep 19 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM12828 cells, CTCF IP -  CD20+ cells , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - HeLa cells, Rep 2 , CTCF IP - GM11894 cells, Rep 2, CTCF IP - NB4 cells , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - K562 cells, Rep 14 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12870 cells , CTCF IP - F36P cells, Rep 17 , CTCF IP - GM12867 cells , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12878 cells , CTCF IP - GM12155 cells, Rep 2, CTCF IP - GM19099 cells, Rep 1 , CTCF IP - GM12749 cells, Rep 2, CTCF IP - K562 cells, Rep 15 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - F36P cells, Rep 13 , CTCF IP - GM12875 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 5 , CTCF IP - GM12234 cells, CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - GM12814 cells, Rep 2, CTCF ChIP-Seq - GM12878, CTCF IP - GM11811 cells, Rep 1, CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP - GM12489 cells, Rep 1, CTCF IP - K562 cells, Rep 2 , CTCF IP - GM18486 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM12871 cells , CTCF IP - GM12749 cells, Rep 1, CTCF IP - GM2588 cells, Rep 3 , CTCF IP - F36P cells, Rep 14 , CTCF IP - K562 cells , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - K562 cells, Rep 13 , CTCF IP - UT-7 cells, Rep 6 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - F36P cells, Rep 10 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP, CTCF IP - HL , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12864 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - CD14+ cells , CTCF IP - K562 cells, CTCF IP - GM12874 cells, Rep 1 , CTCF IP - K562 cells, Rep 6 , CTCF IP - GM07346 cells, CTCF IP -  DND , CTCF IP - MS1 cells, Rep 2 , CTCF IP - F36P cells, Rep 2 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM2630 cells, Rep 3 ",,,
USF1,LCAT,lung,"USF1 IP - A549 cells, Rep 1, USF1 IP | DEX - A549 cells, USF1 IP - A549 cells, Rep 2",,,
MXI1,LCAT,stemcells,MXI1 IP - H1 cells,,,
ERG,LCAT,prostate,"ERG ChIP-Seq, DMSO | ERG ChIP-Seq - Rep 2, JQI | ERG ChIP-Seq - Rep 1, DHT | ERG ChIP-Seq - 18 h, ERG ChIP-Seq, JQI | ERG ChIP-Seq - Rep 2, DMSO | ERG ChIP-Seq - Rep 1",,,
CTCF,LCAT,mammarygland,"CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 2 , CTCF IP - T47D cells, CTCF IP - HMEC cells, Rep 1 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF7 cells",,,
MAX,LCAT,stemcells,"MAX IP - H1 cells, MAX IP - H1 cells",,,
SOX9,LCAT,colon,SOX9 IP ,,,
CTCF,LCAT,colon,"CTCF IP - HCT116 cells, CTCF IP - Rep 2 , CTCF IP - Caco , CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - HCT116 cells, Rep 1 ",,,
FOXP1,LCAT,colon,FOXP1 IP ,,,
YY1,LCAT,stemcells,YY1 IP - H1 cells,,,
REST,LCAT,liver,"REST IP - HepG2 cells, Rep 1, REST IP - HepG2 cells, Rep 2",,,
RELA,LCAT,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP - IVD Th1 cells, PIA, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12878 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19099 cells, RELA IP | TNF - GM12891 cells",,,
BAY082,LCAT,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
MXI1,LCAT,lung,MXI1 IP - IMR cells,,,
E2F6,LCAT,lung,E2F6 IP - A549 cells,,,
FOXA1,LCAT,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1",,,
DEX,LCAT,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
CTCF,LCAT,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HSPCs, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 1 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HSPCs, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 2 ",,,
MYC,LCAT,stemcells,"MYC IP - H1 cells, MYC IP - Rep 2 ",,,
GABPA,LCAT,leukocytes,"GABPA IP - GM12878 cells, Rep 1 , GABPA IP - GM12878 cells, GABPA IP - GM12878 cells, Rep 3 , GABPA IP - HL cells, GABPA IP, GABPA IP - K562 cells, GABPA IP - Jurkat, Rep 1, GABPA IP - GM12878 cells, Rep 2 , GABPA IP - GM12878 cells, Rep 4 , GABPA IP - GM12878 cells, Rep 5 , GABPA IP - Jurkat, Rep 2",,,
MYB,LCAT,leukocytes,"MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3, MYB IP - MOLT3, MYB IP - Jurkat, Rep 5, MYB IP - Jurkat, Rep 4",,,
EGR1,LCAT,uterus,EGR1 IP - ECC1 cells,,,
CTCF,LCAT,skin,"CTCF IP - AG09309 cells, Rep 1 , CTCF IP - BJ cells, Rep 1 , CTCF IP - NHEK cells , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHEK cells, Rep 2 ",,,
ATF2,LCAT,leukocytes,ATF2 IP - GM12878 cells,,,
GABPA,LCAT,liver,"GABPA IP - MCF7 cells, GABPA IP - HepG2 cells, GABPA IP, GABPA IP, GABPA IP",,,
SRF,LCAT,liver,SRF IP - HepG2 cells,,,
ZNF217,LCAT,mammarygland,ZNF217 IP - MCF7 cells,,,
MAX,LCAT,leukocytes,"MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - K562 cells, Rep 1, MAX IP - GM12878 cells, MAX IP - K562 cells",,,
USF2,LCAT,uterus,USF2 IP - HeLa cells,,,
MAX,LCAT,uterus,"MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 2",,,
HOXA4,LCAT,colon,HOXA4 IP ,,,
MAZ,LCAT,uterus,MAZ IP - HeLa cells,,,
SRF,LCAT,stemcells,"SRF IP - Rep 1 , SRF IP - Rep 7 , SRF IP - Rep 4 , SRF IP - Rep 6 ",,,
CTCF,LCAT,cns,"CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - SK-N-SH cells , CTCF IP - cerebellar astrocyte cells, Rep 1 , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - NHA cells , CTCF IP - SK cells, CTCF IP - spinal cord astrocyte cells, Rep 1 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - spinal cord astrocyte cells, Rep 2 ",,,
MYBL2,LCAT,liver,MYBL2 IP - HepG2 cells,,,
CTCF,LCAT,stemcells,"CTCF IP - Rep 1 , CTCF IP - Rep 7 , CTCF IP - Rep 5 , CTCF IP - H1 cells , CTCF IP - H1 cells, CTCF IP - Rep 2 , CTCF IP - Rep 4 , CTCF IP - Rep 6 ",,,
RUNX1T1,LCAT,leukocytes,RUNX1T1 IP,,,
SPI1,LCAT,leukocytes,"ROSI | SPI1 ChIP-Seq, SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP, SPI1 IP - K562 cells, SPI1 IP - HL cells, SPI1 IP - HL-60 cells, Rep 4 , SPI1 IP, SPI1 IP | RUNX1 KD, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, Rep 1 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP",,,
ROSI,LCAT,leukocytes,ROSI | SPI1 ChIP-Seq,,,
